Order_ID,Order_Date,Region,State,Segment,Category,Sub_Category,Ship_Mode,Quantity,Sales,Discount,Profit
ORD-1746,2023-03-05,South,Florida,Consumer,Office Supplies,Storage,Standard Class,6,260.95,0.2,35.95
ORD-1747,2024-10-23,West,Washington,Consumer,Technology,Machines,Second Class,4,2113.8,0.1,312.23
ORD-1748,2024-09-19,East,New York,Home Office,Office Supplies,Binders,Standard Class,5,147.12,0.0,11.04
ORD-1749,2024-09-14,South,Georgia,Home Office,Office Supplies,Paper,Standard Class,1,22.36,0.0,6.69
ORD-1750,2023-03-17,Central,Texas,Corporate,Office Supplies,Storage,Standard Class,6,169.73,0.0,49.52
ORD-1751,2023-02-21,West,Washington,Home Office,Technology,Accessories,Standard Class,1,460.28,0.2,155.52
ORD-1752,2024-02-21,Central,Ohio,Consumer,Office Supplies,Storage,Same Day,4,85.32,0.2,10.91
ORD-1753,2023-08-17,Central,Texas,Home Office,Office Supplies,Art,Same Day,7,309.59,0.2,52.15
ORD-1754,2024-11-19,Central,Illinois,Consumer,Technology,Accessories,Second Class,6,1932.45,0.1,605.78
ORD-1755,2023-10-16,East,Massachusetts,Consumer,Office Supplies,Binders,Standard Class,2,59.29,0.3,19.17
ORD-1756,2023-07-02,South,Georgia,Corporate,Office Supplies,Art,Standard Class,7,155.4,0.1,14.99
ORD-1757,2023-12-28,West,California,Corporate,Furniture,Bookcases,Standard Class,5,978.28,0.1,235.98
ORD-1758,2023-07-13,East,New York,Corporate,Furniture,Furnishings,Standard Class,4,632.95,0.1,131.18
ORD-1759,2024-07-30,West,Washington,Consumer,Furniture,Furnishings,Second Class,1,160.79,0.0,23.48
ORD-1760,2024-01-10,South,North Carolina,Home Office,Office Supplies,Binders,Standard Class,2,55.38,0.0,10.84
ORD-1761,2023-03-08,Central,Illinois,Corporate,Technology,Accessories,Standard Class,2,1030.72,0.0,295.1
ORD-1762,2023-04-19,West,Oregon,Corporate,Furniture,Tables,Standard Class,5,1364.83,0.2,307.33
ORD-1763,2024-04-10,West,California,Consumer,Furniture,Chairs,Standard Class,7,2645.28,0.1,550.6
ORD-1764,2023-09-26,Central,Illinois,Consumer,Technology,Phones,Same Day,2,1236.62,0.0,349.22
ORD-1765,2023-12-31,West,Arizona,Corporate,Office Supplies,Storage,Standard Class,5,213.12,0.2,17.3
ORD-1766,2024-01-25,South,Georgia,Home Office,Technology,Accessories,Standard Class,4,1420.35,0.15,100.89
ORD-1767,2024-11-29,South,Florida,Corporate,Technology,Phones,Second Class,6,3254.96,0.0,1046.43
ORD-1768,2024-11-15,Central,Michigan,Consumer,Office Supplies,Storage,Standard Class,4,175.36,0.1,29.69
ORD-1769,2024-02-13,East,New Jersey,Consumer,Office Supplies,Binders,Standard Class,7,262.48,0.0,24.54
ORD-1770,2023-08-28,West,Arizona,Corporate,Office Supplies,Binders,Second Class,7,364.22,0.0,42.75
ORD-1771,2024-09-05,East,Pennsylvania,Corporate,Technology,Copiers,First Class,6,3636.2,0.0,717.09
ORD-1772,2023-01-23,East,Massachusetts,Home Office,Office Supplies,Paper,First Class,5,194.09,0.0,45.32
ORD-1773,2024-09-13,East,New York,Home Office,Furniture,Bookcases,First Class,5,914.46,0.0,291.28
ORD-1774,2023-07-27,South,Florida,Home Office,Office Supplies,Binders,Standard Class,1,36.48,0.0,7.78
ORD-1775,2023-01-02,East,New Jersey,Home Office,Furniture,Tables,Second Class,6,2258.37,0.0,473.31
ORD-1776,2024-05-30,West,Washington,Home Office,Furniture,Bookcases,Standard Class,5,1300.28,0.2,427.56
ORD-1777,2024-06-16,Central,Michigan,Home Office,Office Supplies,Art,Same Day,5,242.49,0.0,71.56
ORD-1778,2024-10-01,East,Pennsylvania,Consumer,Technology,Machines,Standard Class,7,4187.8,0.0,364.28
ORD-1779,2024-02-01,West,Washington,Corporate,Office Supplies,Paper,Standard Class,1,55.74,0.15,3.63
ORD-1780,2023-02-17,West,Arizona,Home Office,Office Supplies,Storage,First Class,1,54.19,0.2,14.45
ORD-1781,2023-02-18,West,California,Consumer,Furniture,Chairs,Same Day,3,815.6,0.1,197.23
ORD-1782,2024-03-09,West,Arizona,Home Office,Office Supplies,Binders,Standard Class,3,137.96,0.1,23.55
ORD-1783,2024-09-28,West,Washington,Consumer,Office Supplies,Art,Standard Class,6,253.43,0.0,37.06
ORD-1784,2024-06-22,South,Tennessee,Consumer,Office Supplies,Binders,Standard Class,6,171.06,0.15,18.26
ORD-1785,2024-07-11,East,New Jersey,Home Office,Office Supplies,Storage,Standard Class,5,145.96,0.0,19.06
ORD-1786,2024-01-18,Central,Michigan,Consumer,Furniture,Furnishings,Second Class,1,278.14,0.0,51.87
ORD-1787,2024-10-05,East,Massachusetts,Consumer,Technology,Accessories,Standard Class,5,1536.88,0.2,530.96
ORD-1788,2024-03-02,South,Georgia,Corporate,Technology,Accessories,Standard Class,5,1589.1,0.15,152.94
ORD-1789,2023-03-13,South,North Carolina,Corporate,Furniture,Furnishings,Standard Class,3,766.9,0.0,98.86
ORD-1790,2024-07-19,West,Washington,Corporate,Office Supplies,Storage,Second Class,6,333.29,0.1,85.4
ORD-1791,2024-11-18,East,New York,Consumer,Technology,Accessories,Standard Class,6,2854.29,0.1,775.45
ORD-1792,2024-08-29,Central,Texas,Corporate,Technology,Machines,Standard Class,4,1875.85,0.1,298.42
ORD-1793,2023-03-31,West,Arizona,Consumer,Office Supplies,Art,Standard Class,4,146.54,0.0,43.6
ORD-1794,2023-08-20,East,Pennsylvania,Consumer,Technology,Accessories,Standard Class,7,3612.21,0.1,631.17
ORD-1795,2023-07-03,East,New Jersey,Consumer,Office Supplies,Art,Second Class,7,217.12,0.1,23.46
ORD-1796,2024-02-21,West,Arizona,Consumer,Technology,Accessories,Standard Class,4,1163.85,0.15,84.43
ORD-1797,2024-10-24,West,Oregon,Corporate,Technology,Copiers,Standard Class,4,2001.32,0.0,422.12
ORD-1798,2024-03-26,East,Massachusetts,Home Office,Technology,Accessories,Same Day,1,624.29,0.0,217.81
ORD-1799,2024-05-11,South,Florida,Home Office,Technology,Machines,Standard Class,4,2001.26,0.15,300.68
ORD-1800,2024-12-17,Central,Illinois,Corporate,Office Supplies,Storage,Standard Class,4,177.44,0.0,55.27
ORD-1801,2023-09-05,East,Pennsylvania,Consumer,Furniture,Chairs,Standard Class,5,1947.29,0.3,-102.21
ORD-1802,2023-04-07,Central,Michigan,Consumer,Office Supplies,Paper,Second Class,5,256.74,0.3,44.02
ORD-1803,2023-02-08,East,New York,Corporate,Furniture,Chairs,Standard Class,6,2225.6,0.1,235.42
ORD-1804,2024-05-14,West,California,Corporate,Furniture,Bookcases,Standard Class,2,419.61,0.2,28.08
ORD-1805,2024-01-22,East,New York,Corporate,Office Supplies,Art,Standard Class,2,82.98,0.1,20.09
ORD-1806,2024-02-20,West,Oregon,Consumer,Office Supplies,Binders,Standard Class,5,243.08,0.1,41.66
ORD-1807,2024-05-04,East,New York,Corporate,Technology,Accessories,Same Day,5,1293.37,0.2,162.67
ORD-1808,2023-09-21,South,North Carolina,Consumer,Furniture,Tables,Second Class,1,307.65,0.1,32.79
ORD-1809,2024-08-05,East,Pennsylvania,Corporate,Office Supplies,Art,Second Class,1,31.24,0.1,4.77
ORD-1810,2023-07-03,South,Florida,Consumer,Technology,Machines,Same Day,6,3136.12,0.0,544.52
ORD-1811,2024-10-22,West,Arizona,Corporate,Technology,Copiers,Second Class,6,1443.08,0.0,303.58
ORD-1812,2024-06-01,Central,Ohio,Corporate,Office Supplies,Binders,Standard Class,1,50.4,0.15,16.05
ORD-1813,2023-11-21,West,Oregon,Consumer,Technology,Copiers,Same Day,7,3550.45,0.0,795.54
ORD-1814,2023-02-07,South,Georgia,Consumer,Technology,Accessories,Second Class,1,324.48,0.0,33.63
ORD-1815,2024-10-18,South,Georgia,Consumer,Office Supplies,Art,Standard Class,5,274.96,0.1,84.77
ORD-1816,2024-05-06,East,New York,Corporate,Technology,Phones,Second Class,1,416.17,0.3,114.53
ORD-1817,2023-01-23,East,New York,Home Office,Office Supplies,Paper,Second Class,7,227.02,0.15,15.19
ORD-1818,2023-11-13,West,California,Consumer,Technology,Phones,Standard Class,6,3093.94,0.1,340.48
ORD-1819,2024-10-09,West,Washington,Consumer,Technology,Machines,Standard Class,3,1689.53,0.0,140.32
ORD-1820,2023-03-10,Central,Texas,Corporate,Office Supplies,Storage,First Class,1,32.08,0.15,1.91
ORD-1821,2023-02-16,Central,Illinois,Corporate,Technology,Accessories,Standard Class,6,3778.33,0.45,33.35
ORD-1822,2023-06-12,East,New York,Home Office,Furniture,Bookcases,Standard Class,7,1894.24,0.0,531.2
ORD-1823,2023-05-27,Central,Texas,Home Office,Office Supplies,Art,Standard Class,3,125.26,0.3,31.75
ORD-1824,2024-04-29,East,Pennsylvania,Consumer,Technology,Phones,Same Day,6,2987.33,0.1,193.42
ORD-1825,2023-02-22,West,Oregon,Corporate,Furniture,Tables,First Class,5,1208.44,0.0,222.57
ORD-1826,2023-11-02,West,California,Home Office,Furniture,Tables,Standard Class,4,1530.83,0.0,420.17
ORD-1827,2023-04-17,South,Tennessee,Consumer,Furniture,Bookcases,First Class,4,1127.46,0.0,56.64
ORD-1828,2024-06-23,Central,Ohio,Home Office,Technology,Phones,Standard Class,6,1830.04,0.15,164.78
ORD-1829,2023-07-08,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,2,106.5,0.0,19.57
ORD-1830,2023-12-11,Central,Michigan,Corporate,Office Supplies,Binders,Second Class,5,210.47,0.1,11.44
ORD-1831,2024-03-09,West,California,Home Office,Office Supplies,Art,Same Day,6,205.39,0.0,54.57
ORD-1832,2024-05-17,East,New York,Consumer,Technology,Phones,Standard Class,2,752.84,0.2,240.3
ORD-1833,2023-02-09,East,Pennsylvania,Home Office,Office Supplies,Art,Standard Class,7,266.86,0.0,87.33
ORD-1834,2024-05-29,West,California,Consumer,Office Supplies,Binders,Standard Class,3,139.35,0.0,46.13
ORD-1835,2024-02-29,West,Arizona,Consumer,Furniture,Chairs,Standard Class,2,457.61,0.0,37.57
ORD-1836,2024-02-06,Central,Illinois,Consumer,Office Supplies,Storage,Standard Class,1,37.08,0.1,8.38
ORD-1837,2024-11-09,Central,Michigan,Corporate,Technology,Accessories,Same Day,7,3717.22,0.1,1141.26
ORD-1838,2023-04-24,South,Florida,Consumer,Office Supplies,Art,Standard Class,7,197.52,0.2,19.26
ORD-1839,2023-11-14,East,New York,Consumer,Technology,Copiers,First Class,3,1247.41,0.0,236.27
ORD-1840,2024-11-06,South,Tennessee,Consumer,Office Supplies,Paper,Standard Class,1,31.61,0.15,9.07
ORD-1841,2024-05-05,West,Oregon,Consumer,Furniture,Tables,Standard Class,3,757.04,0.0,41.15
ORD-1842,2024-09-30,East,New York,Consumer,Office Supplies,Art,Standard Class,1,21.3,0.2,1.27
ORD-1843,2024-03-11,South,North Carolina,Corporate,Office Supplies,Storage,Second Class,6,261.92,0.0,17.34
ORD-1844,2024-02-04,East,New York,Consumer,Office Supplies,Storage,First Class,7,243.55,0.0,41.41
ORD-1845,2023-10-11,West,California,Consumer,Office Supplies,Storage,Standard Class,7,319.98,0.1,40.74
ORD-1846,2024-12-05,South,Georgia,Consumer,Office Supplies,Storage,First Class,3,95.5,0.0,28.01
ORD-1847,2024-10-08,West,Arizona,Corporate,Technology,Machines,Standard Class,1,483.61,0.2,89.0
ORD-1848,2023-02-20,East,New York,Consumer,Office Supplies,Binders,Same Day,1,30.12,0.2,9.31
ORD-1849,2024-08-13,Central,Texas,Corporate,Furniture,Furnishings,Standard Class,6,1567.66,0.0,243.64
ORD-1850,2024-03-08,South,North Carolina,Corporate,Office Supplies,Storage,Second Class,1,34.35,0.0,8.16
ORD-1851,2024-04-07,Central,Michigan,Home Office,Office Supplies,Paper,Standard Class,7,161.0,0.3,33.64
ORD-1852,2024-06-19,Central,Ohio,Consumer,Technology,Accessories,First Class,4,2531.05,0.3,224.14
ORD-1853,2023-04-25,West,Washington,Home Office,Furniture,Tables,Standard Class,5,952.05,0.3,-204.35
ORD-1854,2023-08-09,South,Florida,Corporate,Furniture,Chairs,Standard Class,3,966.22,0.0,175.47
ORD-1855,2024-07-06,Central,Michigan,Corporate,Technology,Phones,First Class,6,1988.22,0.0,287.2
ORD-1856,2023-07-31,West,Washington,Consumer,Office Supplies,Storage,First Class,1,46.21,0.15,3.64
ORD-1857,2023-03-29,South,Florida,Corporate,Office Supplies,Art,Standard Class,7,156.73,0.2,28.91
ORD-1858,2024-06-26,Central,Michigan,Corporate,Office Supplies,Art,Standard Class,6,221.83,0.3,44.22
ORD-1859,2023-03-02,South,Tennessee,Consumer,Office Supplies,Binders,Standard Class,5,196.78,0.2,30.71
ORD-1860,2023-03-23,Central,Illinois,Corporate,Technology,Phones,Standard Class,7,3953.29,0.1,260.23
ORD-1861,2023-08-17,East,Pennsylvania,Consumer,Furniture,Bookcases,Second Class,7,1524.93,0.1,401.51
ORD-1862,2024-08-26,East,Massachusetts,Home Office,Furniture,Furnishings,Second Class,1,239.59,0.0,58.18
ORD-1863,2023-01-21,East,Massachusetts,Consumer,Office Supplies,Art,Standard Class,5,131.8,0.0,16.0
ORD-1864,2024-07-31,South,Tennessee,Consumer,Office Supplies,Paper,Second Class,5,162.96,0.0,35.29
ORD-1865,2023-09-22,Central,Illinois,Home Office,Office Supplies,Binders,Standard Class,2,49.39,0.15,12.26
ORD-1866,2023-07-27,South,North Carolina,Home Office,Technology,Copiers,First Class,4,1897.38,0.45,7.41
ORD-1867,2023-11-28,West,California,Corporate,Technology,Accessories,First Class,6,2366.77,0.3,764.92
ORD-1868,2024-06-11,South,Florida,Corporate,Office Supplies,Paper,Second Class,6,330.49,0.15,57.0
ORD-1869,2023-10-01,West,Oregon,Consumer,Office Supplies,Storage,Standard Class,7,301.08,0.0,74.21
ORD-1870,2023-11-03,West,Arizona,Home Office,Furniture,Bookcases,First Class,2,689.19,0.15,235.2
ORD-1871,2024-10-23,East,New Jersey,Consumer,Furniture,Bookcases,Same Day,3,665.91,0.0,173.84
ORD-1872,2024-03-15,Central,Illinois,Consumer,Office Supplies,Binders,Standard Class,3,96.7,0.0,20.33
ORD-1873,2023-02-03,South,Tennessee,Corporate,Technology,Copiers,Standard Class,4,1161.91,0.15,257.5
ORD-1874,2023-02-23,East,New York,Home Office,Office Supplies,Binders,Standard Class,7,344.4,0.0,119.17
ORD-1875,2024-10-07,Central,Ohio,Consumer,Technology,Copiers,Second Class,1,334.4,0.15,20.77
ORD-1876,2023-09-25,West,Oregon,Consumer,Office Supplies,Storage,Same Day,1,39.32,0.0,5.92
ORD-1877,2024-12-30,East,Massachusetts,Corporate,Technology,Phones,Standard Class,1,380.29,0.2,85.46
ORD-1878,2023-06-14,Central,Ohio,Consumer,Furniture,Tables,First Class,5,1257.81,0.2,227.12
ORD-1879,2023-03-21,South,Florida,Home Office,Office Supplies,Paper,Same Day,5,262.17,0.15,41.97
ORD-1880,2024-05-23,West,Oregon,Corporate,Office Supplies,Art,First Class,6,160.25,0.0,24.45
ORD-1881,2023-06-29,West,California,Corporate,Office Supplies,Storage,Standard Class,7,223.75,0.1,32.95
ORD-1882,2023-03-27,West,Arizona,Home Office,Office Supplies,Storage,Standard Class,2,42.37,0.0,10.51
ORD-1883,2024-03-22,Central,Illinois,Consumer,Office Supplies,Binders,Second Class,3,146.77,0.3,50.42
ORD-1884,2024-10-08,West,Arizona,Home Office,Office Supplies,Art,Standard Class,1,32.47,0.0,6.47
ORD-1885,2024-04-04,East,New Jersey,Consumer,Furniture,Furnishings,Standard Class,4,1080.13,0.2,74.33
ORD-1886,2023-11-26,Central,Michigan,Home Office,Furniture,Tables,Second Class,3,475.24,0.0,110.56
ORD-1887,2024-05-13,West,Arizona,Corporate,Technology,Copiers,First Class,3,873.08,0.3,219.74
ORD-1888,2023-02-06,South,Florida,Corporate,Technology,Machines,Standard Class,5,2872.77,0.2,967.66
ORD-1889,2023-12-08,Central,Illinois,Consumer,Technology,Accessories,Standard Class,7,2029.15,0.1,566.69
ORD-1890,2024-10-27,South,Tennessee,Corporate,Office Supplies,Storage,Same Day,5,255.54,0.3,84.06
ORD-1891,2024-04-17,East,New York,Consumer,Technology,Copiers,Standard Class,6,2258.63,0.1,595.16
ORD-1892,2024-07-27,West,California,Corporate,Furniture,Furnishings,First Class,6,1829.17,0.2,328.41
ORD-1893,2023-02-26,Central,Michigan,Consumer,Office Supplies,Art,Standard Class,2,99.51,0.1,10.34
ORD-1894,2024-02-22,East,New York,Home Office,Technology,Copiers,Standard Class,4,1658.08,0.45,-110.68
ORD-1895,2024-07-24,Central,Ohio,Home Office,Office Supplies,Storage,Standard Class,1,55.99,0.2,8.88
ORD-1896,2024-02-02,West,California,Corporate,Office Supplies,Paper,Same Day,7,174.71,0.0,31.64
ORD-1897,2023-08-15,East,Massachusetts,Consumer,Office Supplies,Paper,Standard Class,7,250.74,0.1,25.38
ORD-1898,2023-07-11,Central,Ohio,Consumer,Technology,Accessories,Same Day,5,2390.09,0.0,554.03
ORD-1899,2024-11-10,West,Oregon,Corporate,Technology,Accessories,Second Class,3,1050.55,0.2,168.19
ORD-1900,2024-10-07,West,Oregon,Consumer,Office Supplies,Paper,First Class,7,250.86,0.0,12.66
ORD-1901,2024-08-24,East,New Jersey,Corporate,Technology,Accessories,Second Class,4,2380.36,0.0,237.55
ORD-1902,2024-03-29,Central,Ohio,Corporate,Office Supplies,Paper,First Class,3,145.25,0.0,37.68
ORD-1903,2024-02-13,West,Arizona,Corporate,Furniture,Bookcases,Standard Class,4,846.75,0.1,47.96
ORD-1904,2023-08-22,Central,Michigan,Consumer,Furniture,Bookcases,Second Class,5,1484.61,0.0,512.91
ORD-1905,2023-08-31,West,California,Home Office,Technology,Accessories,Second Class,7,4250.43,0.3,1154.77
ORD-1906,2024-07-05,West,Arizona,Corporate,Technology,Copiers,Second Class,1,453.07,0.15,152.23
ORD-1907,2023-10-27,West,Oregon,Home Office,Office Supplies,Art,Standard Class,2,45.9,0.0,14.8
ORD-1908,2024-06-24,Central,Illinois,Corporate,Furniture,Chairs,Standard Class,6,1635.01,0.0,287.52
ORD-1909,2024-01-13,West,Oregon,Corporate,Technology,Accessories,Standard Class,4,1098.28,0.2,350.99
ORD-1910,2024-11-03,South,Georgia,Consumer,Furniture,Furnishings,Standard Class,7,1088.98,0.2,235.48
ORD-1911,2024-01-08,Central,Ohio,Corporate,Technology,Phones,Second Class,4,2425.51,0.0,256.27
ORD-1912,2023-02-26,Central,Ohio,Consumer,Technology,Accessories,Standard Class,5,3046.6,0.1,925.73
ORD-1913,2023-01-08,East,Pennsylvania,Consumer,Technology,Phones,Standard Class,1,451.96,0.1,106.92
ORD-1914,2024-07-07,South,North Carolina,Consumer,Furniture,Chairs,Standard Class,7,1359.13,0.0,457.7
ORD-1915,2023-08-20,Central,Texas,Consumer,Office Supplies,Binders,First Class,7,229.16,0.2,66.63
ORD-1916,2024-07-14,South,Florida,Home Office,Furniture,Bookcases,Standard Class,5,958.82,0.45,-161.06
ORD-1917,2024-07-22,West,Oregon,Consumer,Technology,Phones,Same Day,4,1736.45,0.1,565.58
ORD-1918,2023-09-12,South,North Carolina,Consumer,Furniture,Furnishings,Standard Class,2,440.35,0.45,-76.79
ORD-1919,2024-09-03,Central,Texas,Consumer,Furniture,Tables,Standard Class,7,1861.21,0.1,580.83
ORD-1920,2023-09-17,Central,Texas,Home Office,Office Supplies,Storage,Standard Class,7,307.59,0.0,100.97
ORD-1921,2023-01-30,West,California,Consumer,Office Supplies,Storage,Standard Class,2,103.56,0.1,24.77
ORD-1922,2024-10-02,West,Arizona,Consumer,Office Supplies,Art,Standard Class,2,49.43,0.0,16.56
ORD-1923,2023-04-17,South,North Carolina,Consumer,Office Supplies,Paper,Same Day,4,154.36,0.2,8.66
ORD-1924,2023-04-21,Central,Texas,Consumer,Office Supplies,Paper,Second Class,2,57.5,0.0,9.93
ORD-1925,2023-04-21,West,Oregon,Consumer,Office Supplies,Storage,Second Class,2,99.9,0.1,13.25
ORD-1926,2024-07-25,West,California,Consumer,Office Supplies,Art,Standard Class,2,56.96,0.0,9.9
ORD-1927,2024-04-18,West,Washington,Consumer,Furniture,Chairs,Standard Class,2,740.21,0.1,128.52
ORD-1928,2023-03-28,West,Arizona,Corporate,Technology,Machines,Second Class,7,1751.32,0.0,203.72
ORD-1929,2024-06-14,East,Massachusetts,Consumer,Furniture,Bookcases,Standard Class,4,748.4,0.1,240.48
ORD-1930,2024-04-11,South,North Carolina,Consumer,Furniture,Bookcases,Second Class,4,1248.53,0.0,289.49
ORD-1931,2023-12-08,East,Pennsylvania,Consumer,Office Supplies,Art,Standard Class,1,34.17,0.0,11.07
ORD-1932,2024-04-25,East,New York,Corporate,Technology,Machines,Second Class,6,3235.7,0.3,1000.04
ORD-1933,2024-07-13,Central,Michigan,Corporate,Technology,Machines,Second Class,5,2685.44,0.2,185.72
ORD-1934,2023-10-13,West,Arizona,Home Office,Technology,Phones,Second Class,4,2291.51,0.15,572.22
ORD-1935,2024-03-31,West,Washington,Consumer,Office Supplies,Binders,First Class,4,138.02,0.45,-18.83
ORD-1936,2024-10-03,West,California,Consumer,Office Supplies,Storage,Standard Class,5,195.4,0.1,18.54
ORD-1937,2024-05-16,West,Oregon,Corporate,Technology,Accessories,Standard Class,1,309.43,0.3,94.8
ORD-1938,2024-06-16,West,Arizona,Consumer,Technology,Machines,Standard Class,6,2695.58,0.3,267.72
ORD-1939,2023-08-01,Central,Texas,Consumer,Furniture,Chairs,Standard Class,7,1510.68,0.1,261.99
ORD-1940,2024-03-22,South,Florida,Consumer,Office Supplies,Binders,Second Class,2,98.84,0.0,9.79
ORD-1941,2023-07-05,East,Massachusetts,Consumer,Office Supplies,Binders,Standard Class,5,273.81,0.1,65.24
ORD-1942,2023-02-27,East,New Jersey,Corporate,Office Supplies,Paper,Standard Class,5,238.76,0.1,36.22
ORD-1943,2023-02-03,West,Washington,Consumer,Technology,Copiers,Standard Class,4,2026.58,0.15,154.27
ORD-1944,2023-01-07,West,Arizona,Consumer,Office Supplies,Art,Second Class,3,87.87,0.15,12.34
ORD-1945,2023-07-17,South,North Carolina,Consumer,Technology,Machines,Standard Class,1,473.37,0.0,116.74
ORD-1946,2024-09-07,West,Washington,Consumer,Technology,Accessories,Standard Class,6,3320.01,0.1,463.75
ORD-1947,2024-11-12,East,New York,Consumer,Technology,Copiers,Standard Class,2,1273.79,0.15,87.11
ORD-1948,2024-01-27,East,New York,Home Office,Furniture,Chairs,Standard Class,7,1785.13,0.15,145.36
ORD-1949,2024-06-09,East,Massachusetts,Corporate,Technology,Copiers,First Class,5,2036.0,0.1,498.26
ORD-1950,2023-09-07,East,Massachusetts,Corporate,Technology,Copiers,Standard Class,3,904.59,0.2,293.52
ORD-1951,2023-01-16,West,Washington,Home Office,Office Supplies,Paper,First Class,4,180.56,0.15,46.84
ORD-1952,2024-06-27,West,Arizona,Home Office,Furniture,Tables,Same Day,4,609.7,0.0,89.4
ORD-1953,2024-08-18,East,Massachusetts,Consumer,Office Supplies,Art,First Class,2,84.47,0.15,20.39
ORD-1954,2023-09-27,Central,Texas,Corporate,Furniture,Tables,Second Class,6,1223.46,0.0,238.41
ORD-1955,2023-04-05,East,New Jersey,Corporate,Office Supplies,Binders,Standard Class,3,127.6,0.2,12.41
ORD-1956,2023-05-21,East,Massachusetts,Consumer,Office Supplies,Binders,Same Day,4,185.79,0.0,20.77
ORD-1957,2023-08-24,West,Arizona,Corporate,Furniture,Chairs,Standard Class,7,2737.67,0.0,395.09
ORD-1958,2024-05-20,Central,Texas,Home Office,Technology,Machines,Same Day,4,1404.88,0.1,141.95
ORD-1959,2024-03-23,Central,Illinois,Consumer,Office Supplies,Art,Standard Class,2,65.86,0.2,7.09
ORD-1960,2023-05-17,Central,Michigan,Corporate,Furniture,Chairs,First Class,7,1376.87,0.1,295.82
ORD-1961,2024-05-06,Central,Michigan,Consumer,Office Supplies,Paper,Standard Class,4,174.36,0.15,28.2
ORD-1962,2023-01-12,West,California,Consumer,Office Supplies,Art,Second Class,4,182.27,0.2,46.75
ORD-1963,2023-11-15,East,Massachusetts,Corporate,Office Supplies,Storage,Standard Class,4,217.25,0.2,35.23
ORD-1964,2024-12-19,East,New Jersey,Consumer,Technology,Accessories,Second Class,2,927.35,0.1,158.29
ORD-1965,2024-08-17,West,California,Home Office,Office Supplies,Paper,Standard Class,1,53.01,0.0,14.9
ORD-1966,2024-04-20,Central,Illinois,Corporate,Furniture,Bookcases,Second Class,7,1983.66,0.0,618.45
ORD-1967,2023-01-26,East,New Jersey,Consumer,Furniture,Bookcases,Standard Class,2,481.95,0.2,89.78
ORD-1968,2023-09-21,Central,Ohio,Corporate,Office Supplies,Paper,Standard Class,5,275.81,0.0,51.53
ORD-1969,2023-05-18,West,Washington,Home Office,Office Supplies,Art,Standard Class,7,174.34,0.2,60.87
ORD-1970,2024-09-02,West,California,Corporate,Technology,Machines,Standard Class,7,4323.84,0.2,1178.46
ORD-1971,2024-03-22,Central,Ohio,Consumer,Office Supplies,Paper,First Class,2,60.64,0.1,4.98
ORD-1972,2023-12-19,Central,Ohio,Corporate,Technology,Copiers,Standard Class,1,522.2,0.15,150.6
ORD-1973,2024-03-19,Central,Michigan,Corporate,Office Supplies,Binders,First Class,3,127.28,0.1,9.08
ORD-1974,2023-09-08,East,New Jersey,Home Office,Technology,Phones,Standard Class,7,3135.07,0.2,648.36
ORD-1975,2023-12-31,West,Oregon,Consumer,Technology,Machines,First Class,1,413.12,0.1,53.57
ORD-1976,2023-03-03,Central,Ohio,Consumer,Office Supplies,Storage,Second Class,4,222.04,0.3,68.53
ORD-1977,2023-07-24,South,Georgia,Home Office,Office Supplies,Storage,Standard Class,3,106.66,0.15,28.05
ORD-1978,2023-06-23,South,Florida,Corporate,Office Supplies,Art,Standard Class,4,161.31,0.15,23.69
ORD-1979,2024-01-05,East,Pennsylvania,Consumer,Technology,Machines,Same Day,5,2667.84,0.1,417.62
ORD-1980,2024-07-07,East,New York,Corporate,Technology,Accessories,Standard Class,4,1753.72,0.0,154.05
ORD-1981,2024-02-06,South,Florida,Consumer,Office Supplies,Art,First Class,6,287.53,0.1,97.19
ORD-1982,2024-10-08,South,Florida,Consumer,Office Supplies,Art,Standard Class,6,305.64,0.0,22.26
ORD-1983,2024-05-29,West,Oregon,Corporate,Office Supplies,Storage,Standard Class,1,27.7,0.0,2.89
ORD-1984,2023-03-30,Central,Texas,Consumer,Technology,Accessories,Standard Class,7,2995.44,0.1,907.48
ORD-1985,2024-11-16,East,Pennsylvania,Corporate,Furniture,Furnishings,Standard Class,1,253.3,0.2,22.24
ORD-1986,2023-03-27,South,Georgia,Consumer,Technology,Phones,Second Class,3,1170.45,0.0,253.36
ORD-1987,2023-10-18,Central,Ohio,Corporate,Office Supplies,Art,Standard Class,3,88.93,0.2,21.38
ORD-1988,2023-01-11,East,New Jersey,Home Office,Office Supplies,Art,Standard Class,6,220.16,0.0,18.96
ORD-1989,2024-02-28,West,Arizona,Consumer,Technology,Copiers,Second Class,6,2940.35,0.0,258.59
ORD-1990,2024-05-08,East,Pennsylvania,Corporate,Technology,Accessories,Standard Class,2,838.38,0.0,109.48
ORD-1991,2024-03-06,East,Massachusetts,Corporate,Furniture,Furnishings,First Class,6,1390.83,0.0,140.08
ORD-1992,2024-04-07,Central,Illinois,Corporate,Office Supplies,Binders,Second Class,1,22.57,0.0,3.03
ORD-1993,2024-03-14,West,Washington,Corporate,Furniture,Furnishings,Second Class,6,1979.21,0.0,271.32
ORD-1994,2023-11-14,East,Massachusetts,Consumer,Technology,Copiers,First Class,1,613.92,0.2,149.25
